"Time","Var","Value","EPU","Units"
2022,"New Bedford, MA-TOTPOP",100620,"NE","number of individuals"
2022,"New Bedford, MA-personal_disruption",0.948,"NE","unitless"
2022,"New Bedford, MA-pop_composition",1.029,"NE","unitless"
2022,"New Bedford, MA-poverty",0.842,"NE","unitless"
2022,"New Bedford, MA-labor_force_str",-0.24,"NE","unitless"
2022,"New Bedford, MA-housing_characteristics",0.516,"NE","unitless"
2022,"New Bedford, MA-housing_disrupt",0.08,"NE","unitless"
2022,"New Bedford, MA-retiree_migration",-0.535,"NE","unitless"
2022,"New Bedford, MA-urban_sprawl_index",0.554,"NE","unitless"
2022,"New Bedford, MA-ComEng",32.873,"NE","unitless"
2022,"New Bedford, MA-ComRel",0.702,"NE","unitless"
2022,"New Bedford, MA-RecEng",0.169,"NE","unitless"
2022,"New Bedford, MA-RecRel",-0.157,"NE","unitless"
2022,"New Bedford, MA-RecEng_ct",2,"NE","unitless"
2022,"New Bedford, MA-RecRel_ct",1,"NE","unitless"
2022,"New Bedford, MA-ComEng_ct",4,"NE","unitless"
2022,"New Bedford, MA-ComRel_ct",3,"NE","unitless"
2022,"New Bedford, MA-personal_disruption_rank",3,"NE","unitless"
2022,"New Bedford, MA-pop_composition_rank",4,"NE","unitless"
2022,"New Bedford, MA-poverty_rank",3,"NE","unitless"
2022,"New Bedford, MA-labor_force_str_rank",1,"NE","unitless"
2022,"New Bedford, MA-housing_characteristics_rank",3,"NE","unitless"
2022,"New Bedford, MA-housing_disrupt_rank",2,"NE","unitless"
2022,"New Bedford, MA-retiree_migration_rank",1,"NE","unitless"
2022,"New Bedford, MA-urban_sprawl_index_rank",3,"NE","unitless"
2022,"Narragansett/Point Judith, RI-TOTPOP",14623,"NE","number of individuals"
2022,"Narragansett/Point Judith, RI-personal_disruption",-0.031,"NE","unitless"
2022,"Narragansett/Point Judith, RI-pop_composition",-0.609,"NE","unitless"
2022,"Narragansett/Point Judith, RI-poverty",-0.721,"NE","unitless"
2022,"Narragansett/Point Judith, RI-labor_force_str",0.281,"NE","unitless"
2022,"Narragansett/Point Judith, RI-housing_characteristics",-0.16,"NE","unitless"
2022,"Narragansett/Point Judith, RI-housing_disrupt",0.988,"NE","unitless"
2022,"Narragansett/Point Judith, RI-retiree_migration",0.249,"NE","unitless"
2022,"Narragansett/Point Judith, RI-urban_sprawl_index",-0.004,"NE","unitless"
2022,"Narragansett/Point Judith, RI-ComEng",10.842,"NE","unitless"
2022,"Narragansett/Point Judith, RI-ComRel",1.476,"NE","unitless"
2022,"Narragansett/Point Judith, RI-RecEng",5.365,"NE","unitless"
2022,"Narragansett/Point Judith, RI-RecRel",0.822,"NE","unitless"
2022,"Narragansett/Point Judith, RI-RecEng_ct",4,"NE","unitless"
2022,"Narragansett/Point Judith, RI-RecRel_ct",3,"NE","unitless"
2022,"Narragansett/Point Judith, RI-ComEng_ct",4,"NE","unitless"
2022,"Narragansett/Point Judith, RI-ComRel_ct",4,"NE","unitless"
2022,"Narragansett/Point Judith, RI-personal_disruption_rank",1,"NE","unitless"
2022,"Narragansett/Point Judith, RI-pop_composition_rank",1,"NE","unitless"
2022,"Narragansett/Point Judith, RI-poverty_rank",1,"NE","unitless"
2022,"Narragansett/Point Judith, RI-labor_force_str_rank",2,"NE","unitless"
2022,"Narragansett/Point Judith, RI-housing_characteristics_rank",1,"NE","unitless"
2022,"Narragansett/Point Judith, RI-housing_disrupt_rank",3,"NE","unitless"
2022,"Narragansett/Point Judith, RI-retiree_migration_rank",2,"NE","unitless"
2022,"Narragansett/Point Judith, RI-urban_sprawl_index_rank",1,"NE","unitless"
2022,"Gloucester, MA-TOTPOP",29830,"NE","number of individuals"
2022,"Gloucester, MA-personal_disruption",-0.268,"NE","unitless"
2022,"Gloucester, MA-pop_composition",-0.121,"NE","unitless"
2022,"Gloucester, MA-poverty",-0.047,"NE","unitless"
2022,"Gloucester, MA-labor_force_str",-0.127,"NE","unitless"
2022,"Gloucester, MA-housing_characteristics",-0.021,"NE","unitless"
2022,"Gloucester, MA-housing_disrupt",0.137,"NE","unitless"
2022,"Gloucester, MA-retiree_migration",-0.066,"NE","unitless"
2022,"Gloucester, MA-urban_sprawl_index",0.35,"NE","unitless"
2022,"Gloucester, MA-ComEng",10.126,"NE","unitless"
2022,"Gloucester, MA-ComRel",0.57,"NE","unitless"
2022,"Gloucester, MA-RecEng",1.83,"NE","unitless"
2022,"Gloucester, MA-RecRel",0.031,"NE","unitless"
2022,"Gloucester, MA-RecEng_ct",4,"NE","unitless"
2022,"Gloucester, MA-RecRel_ct",2,"NE","unitless"
2022,"Gloucester, MA-ComEng_ct",4,"NE","unitless"
2022,"Gloucester, MA-ComRel_ct",3,"NE","unitless"
2022,"Gloucester, MA-personal_disruption_rank",1,"NE","unitless"
2022,"Gloucester, MA-pop_composition_rank",1,"NE","unitless"
2022,"Gloucester, MA-poverty_rank",1,"NE","unitless"
2022,"Gloucester, MA-labor_force_str_rank",1,"NE","unitless"
2022,"Gloucester, MA-housing_characteristics_rank",1,"NE","unitless"
2022,"Gloucester, MA-housing_disrupt_rank",2,"NE","unitless"
2022,"Gloucester, MA-retiree_migration_rank",1,"NE","unitless"
2022,"Gloucester, MA-urban_sprawl_index_rank",2,"NE","unitless"
2022,"Cape May, NJ-TOTPOP",2815,"MAB","number of individuals"
2022,"Cape May, NJ-personal_disruption",-0.78,"MAB","unitless"
2022,"Cape May, NJ-pop_composition",0.134,"MAB","unitless"
2022,"Cape May, NJ-poverty",-0.835,"MAB","unitless"
2022,"Cape May, NJ-labor_force_str",0.57,"MAB","unitless"
2022,"Cape May, NJ-housing_characteristics",0.21,"MAB","unitless"
2022,"Cape May, NJ-housing_disrupt",1.15,"MAB","unitless"
2022,"Cape May, NJ-retiree_migration",0.511,"MAB","unitless"
2022,"Cape May, NJ-urban_sprawl_index",-0.15,"MAB","unitless"
2022,"Cape May, NJ-ComEng",9.828,"MAB","unitless"
2022,"Cape May, NJ-ComRel",7.546,"MAB","unitless"
2022,"Cape May, NJ-RecEng",7.961,"MAB","unitless"
2022,"Cape May, NJ-RecRel",7.369,"MAB","unitless"
2022,"Cape May, NJ-RecEng_ct",4,"MAB","unitless"
2022,"Cape May, NJ-RecRel_ct",4,"MAB","unitless"
2022,"Cape May, NJ-ComEng_ct",4,"MAB","unitless"
2022,"Cape May, NJ-ComRel_ct",4,"MAB","unitless"
2022,"Cape May, NJ-personal_disruption_rank",1,"MAB","unitless"
2022,"Cape May, NJ-pop_composition_rank",2,"MAB","unitless"
2022,"Cape May, NJ-poverty_rank",1,"MAB","unitless"
2022,"Cape May, NJ-labor_force_str_rank",3,"MAB","unitless"
2022,"Cape May, NJ-housing_characteristics_rank",2,"MAB","unitless"
2022,"Cape May, NJ-housing_disrupt_rank",4,"MAB","unitless"
2022,"Cape May, NJ-retiree_migration_rank",3,"MAB","unitless"
2022,"Cape May, NJ-urban_sprawl_index_rank",1,"MAB","unitless"
2022,"Reedville, VA-TOTPOP",2149,"MAB","number of individuals"
2022,"Reedville, VA-personal_disruption",-0.568,"MAB","unitless"
2022,"Reedville, VA-pop_composition",-1.038,"MAB","unitless"
2022,"Reedville, VA-poverty",-0.673,"MAB","unitless"
2022,"Reedville, VA-labor_force_str",2.023,"MAB","unitless"
2022,"Reedville, VA-housing_characteristics",NA,"MAB","unitless"
2022,"Reedville, VA-housing_disrupt",0.31,"MAB","unitless"
2022,"Reedville, VA-retiree_migration",2.396,"MAB","unitless"
2022,"Reedville, VA-urban_sprawl_index",NA,"MAB","unitless"
2022,"Reedville, VA-ComEng",8.005,"MAB","unitless"
2022,"Reedville, VA-ComRel",7.105,"MAB","unitless"
2022,"Reedville, VA-RecEng",0.135,"MAB","unitless"
2022,"Reedville, VA-RecRel",0.313,"MAB","unitless"
2022,"Reedville, VA-RecEng_ct",2,"MAB","unitless"
2022,"Reedville, VA-RecRel_ct",2,"MAB","unitless"
2022,"Reedville, VA-ComEng_ct",4,"MAB","unitless"
2022,"Reedville, VA-ComRel_ct",4,"MAB","unitless"
2022,"Reedville, VA-personal_disruption_rank",1,"MAB","unitless"
2022,"Reedville, VA-pop_composition_rank",1,"MAB","unitless"
