"Time","Var","Value","EPU","Units"
1980,"NE LME ATLANTIC COD_Survey",-0.189503205799649,"All","anomaly (r/s)"
1980,"NE LME AMERICAN PLAICE_Survey",-0.602444815770657,"All","anomaly (r/s)"
1980,"NE LME YELLOWTAIL FLOUNDER_Survey",-0.0436397082858519,"All","anomaly (r/s)"
1980,"NE LME HADDOCK_Survey",-0.40679248155797,"All","anomaly (r/s)"
1980,"NE LME SILVER HAKE_Survey",-0.957714108827287,"All","anomaly (r/s)"
1980,"NE LME SUMMER FLOUNDER_Survey",0.354815805260679,"All","anomaly (r/s)"
1980,"NE LME POLLOCK_Survey",-0.567231577456327,"All","anomaly (r/s)"
1980,"NE LME WINTER FLOUNDER_Survey",-0.0230210812622267,"All","anomaly (r/s)"
1980,"NE LME ACADIAN REDFISH_Survey",-0.417813834608857,"All","anomaly (r/s)"
1980,"NE LME SCUP_Survey",NA,"All","anomaly (r/s)"
1980,"NE LME RED HAKE_Survey",-0.687437316368702,"All","anomaly (r/s)"
1981,"NE LME ATLANTIC COD_Survey",-0.429320549006699,"All","anomaly (r/s)"
1981,"NE LME AMERICAN PLAICE_Survey",-0.812719142431075,"All","anomaly (r/s)"
1981,"NE LME YELLOWTAIL FLOUNDER_Survey",-0.00279348853634642,"All","anomaly (r/s)"
1981,"NE LME HADDOCK_Survey",-0.417449956405448,"All","anomaly (r/s)"
1981,"NE LME SILVER HAKE_Survey",-0.870304124034776,"All","anomaly (r/s)"
1981,"NE LME SUMMER FLOUNDER_Survey",0.241315398626214,"All","anomaly (r/s)"
1981,"NE LME POLLOCK_Survey",-0.144809582923334,"All","anomaly (r/s)"
1981,"NE LME WINTER FLOUNDER_Survey",-0.616044964620938,"All","anomaly (r/s)"
1981,"NE LME ACADIAN REDFISH_Survey",-0.441405576727594,"All","anomaly (r/s)"
1981,"NE LME SCUP_Survey",NA,"All","anomaly (r/s)"
1981,"NE LME RED HAKE_Survey",-0.552736315642058,"All","anomaly (r/s)"
1982,"NE LME ATLANTIC COD_Survey",-0.321422944501391,"All","anomaly (r/s)"
1982,"NE LME WITCH FLOUNDER_Survey",-0.490201361013914,"All","anomaly (r/s)"
1982,"NE LME AMERICAN PLAICE_Survey",-0.662560678451027,"All","anomaly (r/s)"
1982,"NE LME YELLOWTAIL FLOUNDER_Survey",-0.259645166977846,"All","anomaly (r/s)"
1982,"NE LME HADDOCK_Survey",-0.383780139044719,"All","anomaly (r/s)"
1982,"NE LME SILVER HAKE_Survey",-0.77225417132914,"All","anomaly (r/s)"
1982,"NE LME SUMMER FLOUNDER_Survey",1.74248519021265,"All","anomaly (r/s)"
1982,"NE LME BUTTERFISH_Survey",NA,"All","anomaly (r/s)"
1982,"NE LME POLLOCK_Survey",0.0507704189685717,"All","anomaly (r/s)"
1982,"NE LME WINTER FLOUNDER_Survey",-0.530369303629573,"All","anomaly (r/s)"
1982,"NE LME ACADIAN REDFISH_Survey",-0.409561270949642,"All","anomaly (r/s)"
1982,"NE LME SCUP_Survey",NA,"All","anomaly (r/s)"
1982,"NE LME RED HAKE_Survey",-0.423314101891738,"All","anomaly (r/s)"
1982,"NE LME WHITE HAKE_Survey",-0.0162909783849174,"All","anomaly (r/s)"
1983,"NE LME BLACK SEA BASS_Survey",2.31192406419843,"All","anomaly (r/s)"
1983,"NE LME ATLANTIC COD_Survey",-0.32252813334538,"All","anomaly (r/s)"
1983,"NE LME WITCH FLOUNDER_Survey",-0.658484613138318,"All","anomaly (r/s)"
1983,"NE LME AMERICAN PLAICE_Survey",-0.701351923671782,"All","anomaly (r/s)"
1983,"NE LME YELLOWTAIL FLOUNDER_Survey",-0.473314387118074,"All","anomaly (r/s)"
1983,"NE LME HADDOCK_Survey",-0.355392991436146,"All","anomaly (r/s)"
1983,"NE LME SILVER HAKE_Survey",-0.727626625301992,"All","anomaly (r/s)"
1983,"NE LME SUMMER FLOUNDER_Survey",-0.308411251628519,"All","anomaly (r/s)"
1983,"NE LME BUTTERFISH_Survey",NA,"All","anomaly (r/s)"
1983,"NE LME POLLOCK_Survey",-0.389463603135997,"All","anomaly (r/s)"
1983,"NE LME WINTER FLOUNDER_Survey",-0.737820704110611,"All","anomaly (r/s)"
1983,"NE LME ACADIAN REDFISH_Survey",-0.447721151576136,"All","anomaly (r/s)"
1983,"NE LME SCUP_Survey",NA,"All","anomaly (r/s)"
1983,"NE LME RED HAKE_Survey",-0.544464257378957,"All","anomaly (r/s)"
1983,"NE LME WHITE HAKE_Survey",-0.996074447824495,"All","anomaly (r/s)"
1984,"NE LME BLACK SEA BASS_Survey",0.0353731850598202,"All","anomaly (r/s)"
1984,"NE LME ATLANTIC COD_Survey",-0.370777865682602,"All","anomaly (r/s)"
1984,"NE LME WITCH FLOUNDER_Survey",-0.646372705836006,"All","anomaly (r/s)"
1984,"NE LME AMERICAN PLAICE_Survey",-0.478907099919626,"All","anomaly (r/s)"
1984,"NE LME YELLOWTAIL FLOUNDER_Survey",0.115586893861694,"All","anomaly (r/s)"
1984,"NE LME HADDOCK_Survey",-0.160669457577922,"All","anomaly (r/s)"
1984,"NE LME SILVER HAKE_Survey",-0.273071326431349,"All","anomaly (r/s)"
1984,"NE LME SUMMER FLOUNDER_Survey",1.96229326537891,"All","anomaly (r/s)"
1984,"NE LME BUTTERFISH_Survey",NA,"All","anomaly (r/s)"
1984,"NE LME POLLOCK_Survey",2.04796763005934,"All","anomaly (r/s)"
1984,"NE LME WINTER FLOUNDER_Survey",-0.595346411760072,"All","anomaly (r/s)"
1984,"NE LME ACADIAN REDFISH_Survey",-0.40585111474265,"All","anomaly (r/s)"
1984,"NE LME SCUP_Survey",NA,"All","anomaly (r/s)"
1984,"NE LME RED HAKE_Survey",1.71000493617806,"All","anomaly (r/s)"
1984,"NE LME WHITE HAKE_Survey",1.36267884639319,"All","anomaly (r/s)"
1985,"NE LME BLACK SEA BASS_Survey",1.2505799470574,"All","anomaly (r/s)"
1985,"NE LME ATLANTIC COD_Survey",0.057708442449323,"All","anomaly (r/s)"
1985,"NE LME WITCH FLOUNDER_Survey",-0.41656107166909,"All","anomaly (r/s)"
1985,"NE LME AMERICAN PLAICE_Survey",-0.414993162692098,"All","anomaly (r/s)"
1985,"NE LME YELLOWTAIL FLOUNDER_Survey",-0.104639015739923,"All","anomaly (r/s)"
1985,"NE LME HADDOCK_Survey",-0.369929765643221,"All","anomaly (r/s)"
1985,"NE LME SILVER HAKE_Survey",-0.553287385123589,"All","anomaly (r/s)"
1985,"NE LME SUMMER FLOUNDER_Survey",0.344164487097731,"All","anomaly (r/s)"
1985,"NE LME BUTTERFISH_Survey",NA,"All","anomaly (r/s)"
1985,"NE LME POLLOCK_Survey",-0.568100035475042,"All","anomaly (r/s)"
1985,"NE LME WINTER FLOUNDER_Survey",-0.289396735876032,"All","anomaly (r/s)"
1985,"NE LME ACADIAN REDFISH_Survey",-0.362594175853686,"All","anomaly (r/s)"
1985,"NE LME SCUP_Survey",NA,"All","anomaly (r/s)"
1985,"NE LME RED HAKE_Survey",-0.480434470696678,"All","anomaly (r/s)"
1985,"NE LME WHITE HAKE_Survey",1.2773149991565,"All","anomaly (r/s)"
1986,"NE LME BLACK SEA BASS_Survey",0.398081128477427,"All","anomaly (r/s)"
1986,"NE LME ATLANTIC COD_Survey",1.24827859110999,"All","anomaly (r/s)"
1986,"NE LME WITCH FLOUNDER_Survey",-0.663017247199277,"All","anomaly (r/s)"
1986,"NE LME AMERICAN PLAICE_Survey",0.893587711113438,"All","anomaly (r/s)"
1986,"NE LME YELLOWTAIL FLOUNDER_Survey",-0.0570439546010919,"All","anomaly (r/s)"
1986,"NE LME HADDOCK_Survey",2.47429358291293,"All","anomaly (r/s)"
1986,"NE LME SILVER HAKE_Survey",-0.809673491989069,"All","anomaly (r/s)"
1986,"NE LME SUMMER FLOUNDER_Survey",0.186949089127376,"All","anomaly (r/s)"
1986,"NE LME BUTTERFISH_Survey",NA,"All","anomaly (r/s)"
1986,"NE LME POLLOCK_Survey",-0.36967887028427,"All","anomaly (r/s)"
1986,"NE LME WINTER FLOUNDER_Survey",-0.413404103770071,"All","anomaly (r/s)"
1986,"NE LME ACADIAN REDFISH_Survey",-0.457226981083279,"All","anomaly (r/s)"
1986,"NE LME SCUP_Survey",NA,"All","anomaly (r/s)"
1986,"NE LME WHITE HAKE_Survey",-0.933792266940076,"All","anomaly (r/s)"
1987,"NE LME BLACK SEA BASS_Survey",-0.184746510268165,"All","anomaly (r/s)"
