"Longitude","Latitude","Season","Value"
-75.9166666666667,44.4166666666667,"Winter",NA
-75.9166666666667,44.4166666666667,"Spring",NA
-75.9166666666667,44.4166666666667,"Summer",NA
-75.9166666666667,44.4166666666667,"Fall",NA
-75.8333333333334,44.4166666666667,"Winter",NA
-75.8333333333334,44.4166666666667,"Spring",NA
-75.8333333333334,44.4166666666667,"Summer",NA
-75.8333333333334,44.4166666666667,"Fall",NA
-75.75,44.4166666666667,"Winter",NA
-75.75,44.4166666666667,"Spring",NA
-75.75,44.4166666666667,"Summer",NA
-75.75,44.4166666666667,"Fall",NA
-75.6666666666667,44.4166666666667,"Winter",NA
-75.6666666666667,44.4166666666667,"Spring",NA
-75.6666666666667,44.4166666666667,"Summer",NA
-75.6666666666667,44.4166666666667,"Fall",NA
-75.5833333333334,44.4166666666667,"Winter",NA
-75.5833333333334,44.4166666666667,"Spring",NA
-75.5833333333334,44.4166666666667,"Summer",NA
-75.5833333333334,44.4166666666667,"Fall",NA
-75.5,44.4166666666667,"Winter",NA
-75.5,44.4166666666667,"Spring",NA
-75.5,44.4166666666667,"Summer",NA
-75.5,44.4166666666667,"Fall",NA
-75.4166666666667,44.4166666666667,"Winter",NA
-75.4166666666667,44.4166666666667,"Spring",NA
-75.4166666666667,44.4166666666667,"Summer",NA
-75.4166666666667,44.4166666666667,"Fall",NA
-75.3333333333334,44.4166666666667,"Winter",NA
-75.3333333333334,44.4166666666667,"Spring",NA
-75.3333333333334,44.4166666666667,"Summer",NA
-75.3333333333334,44.4166666666667,"Fall",NA
-75.25,44.4166666666667,"Winter",NA
-75.25,44.4166666666667,"Spring",NA
-75.25,44.4166666666667,"Summer",NA
-75.25,44.4166666666667,"Fall",NA
-75.1666666666667,44.4166666666667,"Winter",NA
-75.1666666666667,44.4166666666667,"Spring",NA
-75.1666666666667,44.4166666666667,"Summer",NA
-75.1666666666667,44.4166666666667,"Fall",NA
-75.0833333333334,44.4166666666667,"Winter",NA
-75.0833333333334,44.4166666666667,"Spring",NA
-75.0833333333334,44.4166666666667,"Summer",NA
-75.0833333333334,44.4166666666667,"Fall",NA
-75,44.4166666666667,"Winter",NA
-75,44.4166666666667,"Spring",NA
-75,44.4166666666667,"Summer",NA
-75,44.4166666666667,"Fall",NA
-74.9166666666667,44.4166666666667,"Winter",NA
-74.9166666666667,44.4166666666667,"Spring",NA
-74.9166666666667,44.4166666666667,"Summer",NA
-74.9166666666667,44.4166666666667,"Fall",NA
-74.8333333333334,44.4166666666667,"Winter",NA
-74.8333333333334,44.4166666666667,"Spring",NA
-74.8333333333334,44.4166666666667,"Summer",NA
-74.8333333333334,44.4166666666667,"Fall",NA
-74.75,44.4166666666667,"Winter",NA
-74.75,44.4166666666667,"Spring",NA
-74.75,44.4166666666667,"Summer",NA
-74.75,44.4166666666667,"Fall",NA
-74.6666666666667,44.4166666666667,"Winter",NA
-74.6666666666667,44.4166666666667,"Spring",NA
-74.6666666666667,44.4166666666667,"Summer",NA
-74.6666666666667,44.4166666666667,"Fall",NA
-74.5833333333334,44.4166666666667,"Winter",NA
-74.5833333333334,44.4166666666667,"Spring",NA
-74.5833333333334,44.4166666666667,"Summer",NA
-74.5833333333334,44.4166666666667,"Fall",NA
-74.5,44.4166666666667,"Winter",NA
-74.5,44.4166666666667,"Spring",NA
-74.5,44.4166666666667,"Summer",NA
-74.5,44.4166666666667,"Fall",NA
-74.4166666666667,44.4166666666667,"Winter",NA
-74.4166666666667,44.4166666666667,"Spring",NA
-74.4166666666667,44.4166666666667,"Summer",NA
-74.4166666666667,44.4166666666667,"Fall",NA
-74.3333333333334,44.4166666666667,"Winter",NA
-74.3333333333334,44.4166666666667,"Spring",NA
-74.3333333333334,44.4166666666667,"Summer",NA
-74.3333333333334,44.4166666666667,"Fall",NA
-74.25,44.4166666666667,"Winter",NA
-74.25,44.4166666666667,"Spring",NA
-74.25,44.4166666666667,"Summer",NA
-74.25,44.4166666666667,"Fall",NA
-74.1666666666667,44.4166666666667,"Winter",NA
-74.1666666666667,44.4166666666667,"Spring",NA
-74.1666666666667,44.4166666666667,"Summer",NA
-74.1666666666667,44.4166666666667,"Fall",NA
-74.0833333333334,44.4166666666667,"Winter",NA
-74.0833333333334,44.4166666666667,"Spring",NA
-74.0833333333334,44.4166666666667,"Summer",NA
-74.0833333333334,44.4166666666667,"Fall",NA
-74,44.4166666666667,"Winter",NA
-74,44.4166666666667,"Spring",NA
-74,44.4166666666667,"Summer",NA
-74,44.4166666666667,"Fall",NA
-73.9166666666667,44.4166666666667,"Winter",NA
-73.9166666666667,44.4166666666667,"Spring",NA
-73.9166666666667,44.4166666666667,"Summer",NA
-73.9166666666667,44.4166666666667,"Fall",NA
-73.8333333333334,44.4166666666667,"Winter",NA
-73.8333333333334,44.4166666666667,"Spring",NA
-73.8333333333334,44.4166666666667,"Summer",NA
-73.8333333333334,44.4166666666667,"Fall",NA
-73.75,44.4166666666667,"Winter",NA
-73.75,44.4166666666667,"Spring",NA
-73.75,44.4166666666667,"Summer",NA
-73.75,44.4166666666667,"Fall",NA
-73.6666666666667,44.4166666666667,"Winter",NA
-73.6666666666667,44.4166666666667,"Spring",NA
-73.6666666666667,44.4166666666667,"Summer",NA
-73.6666666666667,44.4166666666667,"Fall",NA
-73.5833333333334,44.4166666666667,"Winter",NA
-73.5833333333334,44.4166666666667,"Spring",NA
-73.5833333333334,44.4166666666667,"Summer",NA
-73.5833333333334,44.4166666666667,"Fall",NA
-73.5,44.4166666666667,"Winter",NA
-73.5,44.4166666666667,"Spring",NA
-73.5,44.4166666666667,"Summer",NA
-73.5,44.4166666666667,"Fall",NA
-73.4166666666667,44.4166666666667,"Winter",NA
-73.4166666666667,44.4166666666667,"Spring",NA
-73.4166666666667,44.4166666666667,"Summer",NA
-73.4166666666667,44.4166666666667,"Fall",NA
-73.3333333333334,44.4166666666667,"Winter",NA
-73.3333333333334,44.4166666666667,"Spring",NA
-73.3333333333334,44.4166666666667,"Summer",NA
-73.3333333333334,44.4166666666667,"Fall",NA
-73.25,44.4166666666667,"Winter",NA
-73.25,44.4166666666667,"Spring",NA
-73.25,44.4166666666667,"Summer",NA
-73.25,44.4166666666667,"Fall",NA
-73.1666666666667,44.4166666666667,"Winter",NA
-73.1666666666667,44.4166666666667,"Spring",NA
-73.1666666666667,44.4166666666667,"Summer",NA
-73.1666666666667,44.4166666666667,"Fall",NA
-73.0833333333334,44.4166666666667,"Winter",NA
-73.0833333333334,44.4166666666667,"Spring",NA
-73.0833333333334,44.4166666666667,"Summer",NA
-73.0833333333334,44.4166666666667,"Fall",NA
-73,44.4166666666667,"Winter",NA
-73,44.4166666666667,"Spring",NA
-73,44.4166666666667,"Summer",NA
-73,44.4166666666667,"Fall",NA
-72.9166666666667,44.4166666666667,"Winter",NA
-72.9166666666667,44.4166666666667,"Spring",NA
-72.9166666666667,44.4166666666667,"Summer",NA
-72.9166666666667,44.4166666666667,"Fall",NA
-72.8333333333334,44.4166666666667,"Winter",NA
-72.8333333333334,44.4166666666667,"Spring",NA
-72.8333333333334,44.4166666666667,"Summer",NA
-72.8333333333334,44.4166666666667,"Fall",NA
-72.75,44.4166666666667,"Winter",NA
-72.75,44.4166666666667,"Spring",NA
-72.75,44.4166666666667,"Summer",NA
-72.75,44.4166666666667,"Fall",NA
-72.6666666666667,44.4166666666667,"Winter",NA
-72.6666666666667,44.4166666666667,"Spring",NA
-72.6666666666667,44.4166666666667,"Summer",NA
-72.6666666666667,44.4166666666667,"Fall",NA
-72.5833333333334,44.4166666666667,"Winter",NA
-72.5833333333334,44.4166666666667,"Spring",NA
-72.5833333333334,44.4166666666667,"Summer",NA
-72.5833333333334,44.4166666666667,"Fall",NA
-72.5,44.4166666666667,"Winter",NA
-72.5,44.4166666666667,"Spring",NA
-72.5,44.4166666666667,"Summer",NA
-72.5,44.4166666666667,"Fall",NA
-72.4166666666667,44.4166666666667,"Winter",NA
-72.4166666666667,44.4166666666667,"Spring",NA
-72.4166666666667,44.4166666666667,"Summer",NA
-72.4166666666667,44.4166666666667,"Fall",NA
-72.3333333333334,44.4166666666667,"Winter",NA
-72.3333333333334,44.4166666666667,"Spring",NA
-72.3333333333334,44.4166666666667,"Summer",NA
-72.3333333333334,44.4166666666667,"Fall",NA
-72.25,44.4166666666667,"Winter",NA
-72.25,44.4166666666667,"Spring",NA
-72.25,44.4166666666667,"Summer",NA
-72.25,44.4166666666667,"Fall",NA
-72.1666666666667,44.4166666666667,"Winter",NA
-72.1666666666667,44.4166666666667,"Spring",NA
-72.1666666666667,44.4166666666667,"Summer",NA
-72.1666666666667,44.4166666666667,"Fall",NA
-72.0833333333334,44.4166666666667,"Winter",NA
-72.0833333333334,44.4166666666667,"Spring",NA
-72.0833333333334,44.4166666666667,"Summer",NA
-72.0833333333334,44.4166666666667,"Fall",NA
-72,44.4166666666667,"Winter",NA
-72,44.4166666666667,"Spring",NA
-72,44.4166666666667,"Summer",NA
-72,44.4166666666667,"Fall",NA
-71.9166666666667,44.4166666666667,"Winter",NA
-71.9166666666667,44.4166666666667,"Spring",NA
-71.9166666666667,44.4166666666667,"Summer",NA
-71.9166666666667,44.4166666666667,"Fall",NA
-71.8333333333334,44.4166666666667,"Winter",NA
-71.8333333333334,44.4166666666667,"Spring",NA
-71.8333333333334,44.4166666666667,"Summer",NA
-71.8333333333334,44.4166666666667,"Fall",NA
-71.75,44.4166666666667,"Winter",NA
-71.75,44.4166666666667,"Spring",NA
-71.75,44.4166666666667,"Summer",NA
-71.75,44.4166666666667,"Fall",NA
-71.6666666666667,44.4166666666667,"Winter",NA
-71.6666666666667,44.4166666666667,"Spring",NA
-71.6666666666667,44.4166666666667,"Summer",NA
-71.6666666666667,44.4166666666667,"Fall",NA
-71.5833333333334,44.4166666666667,"Winter",NA
-71.5833333333334,44.4166666666667,"Spring",NA
-71.5833333333334,44.4166666666667,"Summer",NA
-71.5833333333334,44.4166666666667,"Fall",NA
-71.5,44.4166666666667,"Winter",NA
-71.5,44.4166666666667,"Spring",NA
-71.5,44.4166666666667,"Summer",NA
-71.5,44.4166666666667,"Fall",NA
-71.4166666666667,44.4166666666667,"Winter",NA
-71.4166666666667,44.4166666666667,"Spring",NA
-71.4166666666667,44.4166666666667,"Summer",NA
-71.4166666666667,44.4166666666667,"Fall",NA
-71.3333333333334,44.4166666666667,"Winter",NA
-71.3333333333334,44.4166666666667,"Spring",NA
-71.3333333333334,44.4166666666667,"Summer",NA
-71.3333333333334,44.4166666666667,"Fall",NA
-71.25,44.4166666666667,"Winter",NA
-71.25,44.4166666666667,"Spring",NA
-71.25,44.4166666666667,"Summer",NA
-71.25,44.4166666666667,"Fall",NA
-71.1666666666667,44.4166666666667,"Winter",NA
-71.1666666666667,44.4166666666667,"Spring",NA
-71.1666666666667,44.4166666666667,"Summer",NA
-71.1666666666667,44.4166666666667,"Fall",NA
-71.0833333333334,44.4166666666667,"Winter",NA
-71.0833333333334,44.4166666666667,"Spring",NA
-71.0833333333334,44.4166666666667,"Summer",NA
-71.0833333333334,44.4166666666667,"Fall",NA
-71,44.4166666666667,"Winter",NA
-71,44.4166666666667,"Spring",NA
-71,44.4166666666667,"Summer",NA
-71,44.4166666666667,"Fall",NA
-70.9166666666667,44.4166666666667,"Winter",NA
-70.9166666666667,44.4166666666667,"Spring",NA
-70.9166666666667,44.4166666666667,"Summer",NA
-70.9166666666667,44.4166666666667,"Fall",NA
-70.8333333333333,44.4166666666667,"Winter",NA
-70.8333333333333,44.4166666666667,"Spring",NA
-70.8333333333333,44.4166666666667,"Summer",NA
-70.8333333333333,44.4166666666667,"Fall",NA
-70.75,44.4166666666667,"Winter",NA
-70.75,44.4166666666667,"Spring",NA
-70.75,44.4166666666667,"Summer",NA
-70.75,44.4166666666667,"Fall",NA
-70.6666666666667,44.4166666666667,"Winter",NA
-70.6666666666667,44.4166666666667,"Spring",NA
-70.6666666666667,44.4166666666667,"Summer",NA
-70.6666666666667,44.4166666666667,"Fall",NA
-70.5833333333333,44.4166666666667,"Winter",NA
-70.5833333333333,44.4166666666667,"Spring",NA
-70.5833333333333,44.4166666666667,"Summer",NA
-70.5833333333333,44.4166666666667,"Fall",NA
-70.5,44.4166666666667,"Winter",NA
-70.5,44.4166666666667,"Spring",NA
-70.5,44.4166666666667,"Summer",NA
-70.5,44.4166666666667,"Fall",NA
-70.4166666666667,44.4166666666667,"Winter",NA
-70.4166666666667,44.4166666666667,"Spring",NA
-70.4166666666667,44.4166666666667,"Summer",NA
-70.4166666666667,44.4166666666667,"Fall",NA
-70.3333333333333,44.4166666666667,"Winter",NA
-70.3333333333333,44.4166666666667,"Spring",NA
-70.3333333333333,44.4166666666667,"Summer",NA
-70.3333333333333,44.4166666666667,"Fall",NA
-70.25,44.4166666666667,"Winter",NA
-70.25,44.4166666666667,"Spring",NA
-70.25,44.4166666666667,"Summer",NA
-70.25,44.4166666666667,"Fall",NA
-70.1666666666667,44.4166666666667,"Winter",NA
-70.1666666666667,44.4166666666667,"Spring",NA
-70.1666666666667,44.4166666666667,"Summer",NA
-70.1666666666667,44.4166666666667,"Fall",NA
-70.0833333333333,44.4166666666667,"Winter",NA
-70.0833333333333,44.4166666666667,"Spring",NA
-70.0833333333333,44.4166666666667,"Summer",NA
-70.0833333333333,44.4166666666667,"Fall",NA
-70,44.4166666666667,"Winter",NA
-70,44.4166666666667,"Spring",NA
-70,44.4166666666667,"Summer",NA
-70,44.4166666666667,"Fall",NA
-69.9166666666667,44.4166666666667,"Winter",NA
-69.9166666666667,44.4166666666667,"Spring",NA
-69.9166666666667,44.4166666666667,"Summer",NA
-69.9166666666667,44.4166666666667,"Fall",NA
-69.8333333333333,44.4166666666667,"Winter",NA
-69.8333333333333,44.4166666666667,"Spring",NA
-69.8333333333333,44.4166666666667,"Summer",NA
-69.8333333333333,44.4166666666667,"Fall",NA
-69.75,44.4166666666667,"Winter",NA
-69.75,44.4166666666667,"Spring",NA
-69.75,44.4166666666667,"Summer",NA
-69.75,44.4166666666667,"Fall",NA
-69.6666666666667,44.4166666666667,"Winter",NA
-69.6666666666667,44.4166666666667,"Spring",NA
-69.6666666666667,44.4166666666667,"Summer",NA
-69.6666666666667,44.4166666666667,"Fall",NA
-69.5833333333333,44.4166666666667,"Winter",NA
